original_index,vdc1,vdc2,idc1,idc2,irr,pvt,f_nv
1312719,243.57,222.915,0.2017,0.1118,23.1982,8.3739,0
1312720,243.864,220.755,0.1997,0.1106,23.0785,8.3704,0
1312721,244.432,218.64,0.1989,0.11,23.1494,8.3704,0
1312722,244.774,218.386,0.2033,0.111,23.0381,8.3719,0
1312723,245.295,217.246,0.2027,0.1118,23.2272,8.3719,0
1312724,245.836,217.438,0.2023,0.1119,23.3286,8.3767,0
1312725,246.171,220.199,0.1938,0.1096,23.2954,8.3776,0
1312726,246.617,220.459,0.1999,0.1098,23.3276,8.3776,0
1312727,248.392,220.777,0.1991,0.1131,23.0516,8.3742,0
1312728,246.619,221.411,0.2001,0.1114,22.9561,8.3733,0
1312729,248.382,221.734,0.1971,0.1122,23.046,8.3733,0
1312730,250.376,222.059,0.2033,0.1114,23.0154,8.3793,0
1312731,250.716,222.772,0.2017,0.1124,23.2009,8.3793,0
1312732,251.047,223.138,0.1982,0.1086,23.1789,8.3796,0
1312733,251.733,223.633,0.1975,0.1097,23.237,8.3817,0
1312734,252.171,224.291,0.199,0.1111,23.3446,8.3817,0
1312735,252.852,226.401,0.1997,0.1105,23.1559,8.3813,0
1312736,254.884,224.36,0.196,0.1077,23.1388,8.3833,0
1312737,252.851,222.21,0.1947,0.1054,23.4803,8.3833,0
1312738,252.554,224.365,0.197,0.1102,23.1816,8.3819,0
1312739,252.239,224.713,0.2018,0.1106,23.3206,8.3819,0
1312740,252.556,225.006,0.1989,0.1101,23.4626,8.3861,0
1312741,254.583,225.632,0.1974,0.1124,23.4732,8.3902,0
1312742,252.569,223.603,0.1994,0.1089,23.724,8.3902,0
1312743,250.986,221.862,0.2025,0.1113,23.5702,8.3898,0
1312744,253.746,224.751,0.1972,0.1123,23.4486,8.3963,0
1312745,252.714,228.008,0.1992,0.1133,23.0774,8.3963,0
1312746,250.592,225.736,0.2002,0.1089,23.1904,8.4056,0
1312747,252.558,225.325,0.2006,0.1072,23.0161,8.4056,0
1312748,254.546,223.23,0.194,0.1078,23.2562,8.4105,0
1312749,254.888,222.964,0.1998,0.1142,23.3681,8.4113,0
1312750,255.186,224.953,0.2007,0.1074,23.5104,8.4113,0
1312751,255.822,225.352,0.1943,0.1142,23.3314,8.4115,0
1312752,256.18,227.666,0.198,0.1103,23.472,8.4118,0
1312753,256.532,225.242,0.1986,0.1104,23.5221,8.4118,0
1312754,257.217,223.695,0.2018,0.107,23.5665,8.4126,0
1312755,257.629,222.617,0.1985,0.1099,23.3711,8.4126,0
1312756,258.284,224.661,0.1987,0.1119,23.4156,8.413,0
1312757,258.559,226.764,0.1992,0.1084,23.5572,8.4167,0
1312758,258.841,229.578,0.2013,0.113,23.4736,8.4167,0
1312759,259.518,231.742,0.1951,0.1085,23.3978,8.4228,0
1312760,259.829,229.564,0.1945,0.1127,23.2833,8.4228,0
1312761,261.811,229.31,0.1951,0.1117,23.0434,8.43,0
1312762,259.831,231.44,0.1965,0.1121,23.075,8.4319,0
1312763,258.011,233.322,0.1988,0.1085,23.2643,8.4319,0
1312764,259.989,234.428,0.1992,0.1105,23.2604,8.4331,0
1312765,260.369,236.671,0.2014,0.1091,23.4482,8.4337,0
1312766,260.995,235.408,0.1978,0.1116,23.3561,8.4337,0
1312767,259.06,235.164,0.1968,0.1095,23.7739,8.4378,0
1312768,257.093,233.371,0.1944,0.1112,23.506,8.4378,0
1312769,255.106,235.177,0.202,0.1098,23.3632,8.4394,0
1312770,257.117,235.492,0.2017,0.1094,23.3498,8.4369,0
1312771,255.12,237.112,0.1996,0.1111,23.4851,8.4369,0
1312772,253.128,235.483,0.2034,0.1138,23.5599,8.4467,0
1312773,255.204,233.646,0.2029,0.1106,23.4473,8.4475,0
1312774,256.204,234.608,0.1986,0.1086,23.4854,8.4475,0
1312775,254.862,235.042,0.1969,0.1073,23.3982,8.4524,0
1312776,254.476,237.141,0.1982,0.1102,23.4796,8.4524,0
1312777,254.8,239.096,0.2012,0.1088,23.6727,8.4477,0
1312778,255.097,241.086,0.2002,0.1084,23.6368,8.4445,0
1312779,255.411,239.134,0.199,0.1099,23.4831,8.4445,0
1312780,256.07,238.87,0.2021,0.1099,23.3412,8.447,0
1312781,258.046,236.782,0.2006,0.1081,23.4248,8.4479,0
1312782,260.006,238.781,0.1984,0.1083,23.5264,8.4479,0
1312783,258.051,240.781,0.1969,0.1114,23.518,8.4484,0
1312784,257.061,238.723,0.2013,0.1099,23.4833,8.4484,0
1312785,257.14,237.021,0.199,0.1136,23.4915,8.4599,0
1312786,259.651,236.25,0.2001,0.1113,23.5406,8.458,0
1312787,261.639,236.043,0.2011,0.1122,23.7728,8.458,0
1312788,259.653,236.246,0.1966,0.1094,23.4348,8.454,0
1312789,261.628,236.569,0.1997,0.1092,23.6317,8.454,0
1312790,263.59,236.72,0.1986,0.1098,23.5736,8.4565,0
1312791,263.909,235.158,0.1971,0.1076,23.7657,8.454,0
1312792,264.217,233.285,0.1987,0.1084,23.6796,8.454,0
1312793,264.821,235.159,0.203,0.1129,23.7523,8.4591,0
1312794,265.151,236.127,0.197,0.1071,23.8142,8.4631,0
1312795,265.747,236.168,0.1989,0.1088,23.7435,8.4631,0
1312796,267.815,238.702,0.1991,0.1097,23.4083,8.4616,0
1312797,265.942,239.039,0.1983,0.1122,23.2612,8.4616,0
1312798,267.854,240.913,0.1959,0.1104,23.4588,8.4626,0
1312799,269.814,241.279,0.2006,0.1069,23.418,8.4606,0
1312800,267.827,241.586,0.1962,0.1071,23.4213,8.4606,0
1312801,267.48,242.158,0.1944,0.1114,23.4994,8.4611,0
1312802,267.16,242.533,0.198,0.1102,23.5403,8.4666,0
1312803,267.488,242.804,0.2018,0.1085,23.5116,8.4666,0
1312804,267.907,244.311,0.2003,0.1095,23.5129,8.466,0
1312805,269.364,243.964,0.1991,0.1112,23.7487,8.466,0
1312806,268.224,246.549,0.1952,0.1096,23.6684,8.4716,0
1312807,267.843,244.755,0.203,0.1095,23.6396,8.4724,0
1312808,265.958,242.804,0.1986,0.1111,23.5967,8.4724,0
1312809,267.836,244.777,0.196,0.109,23.8124,8.4714,0
1312810,269.842,246.708,0.1984,0.1098,23.6739,8.4664,0
1312811,267.789,244.756,0.2028,0.1105,23.6242,8.4664,0
1312812,269.798,246.688,0.2018,0.1086,23.3624,8.4646,0
1312813,271.669,248.735,0.1948,0.1087,23.2518,8.4646,0
1312814,273.794,246.34,0.2011,0.1123,23.4358,8.4635,0
1312815,274.302,245.885,0.1967,0.1109,23.564,8.462,0
1312816,273.187,244.933,0.1959,0.1062,23.6381,8.462,0
1312817,272.909,244.523,0.1983,0.1143,23.653,8.4664,0
1312818,273.184,242.548,0.1983,0.109,23.6931,8.4648,0
1312819,275.191,240.616,0.1997,0.1091,23.6605,8.4648,0
1312820,273.17,242.593,0.1991,0.1128,23.7004,8.4606,0
1312821,275.236,244.583,0.1989,0.111,24.0113,8.4606,0
1312822,277.224,242.618,0.1985,0.1105,23.867,8.4604,0
1312823,275.182,244.534,0.1963,0.1123,23.7955,8.4608,0
1312824,274.815,246.505,0.1953,0.1105,23.7523,8.4608,0
1312825,273.488,245.727,0.2007,0.1084,23.9018,8.4574,0
1312826,274.187,243.114,0.2027,0.1115,24.0024,8.4574,0
1312827,274.887,244.846,0.1971,0.1127,23.9574,8.4618,0
1312828,275.235,246.78,0.1965,0.1124,23.9778,8.464,0
1312829,275.852,244.849,0.1992,0.1113,23.7407,8.464,0
1312830,276.169,244.538,0.1968,0.1097,23.6149,8.4669,0
1312831,276.47,244.322,0.196,0.1069,23.8716,8.4655,0
1312832,278.524,244.54,0.198,0.1095,23.7381,8.4655,0
1312833,276.476,244.872,0.1978,0.1087,23.7764,8.4616,0
1312834,276.115,246.573,0.1961,0.1097,23.7765,8.4616,0
1312835,275.986,244.039,0.1975,0.1115,23.7777,8.4649,0
1312836,276.434,244.458,0.193,0.1097,23.7426,8.4712,0
1312837,276.796,246.787,0.1981,0.1143,23.9237,8.4712,0
1312838,277.454,247.08,0.1983,0.1111,23.999,8.4658,0
1312839,277.797,247.4,0.2021,0.1104,24.0291,8.4628,0
1312840,278.1,245.46,0.1989,0.1088,24.1769,8.4628,0
1312841,280.184,243.567,0.1969,0.1139,24.198,8.4602,0
1312842,278.079,245.463,0.2016,0.1111,24.0655,8.4602,0
1312843,276.011,247.382,0.1994,0.1093,24.2246,8.4616,0
1312844,278.063,245.445,0.1955,0.1137,24.4237,8.4582,0
1312845,275.304,244.166,0.2004,0.1104,24.2525,8.4582,0
1312846,275.557,246.812,0.1995,0.1115,24.1253,8.4615,0
1312847,278.126,249.289,0.1999,0.1134,24.2152,8.4608,0
1312848,278.421,247.358,0.2,0.1109,24.1072,8.4608,0
1312849,278.74,245.438,0.2015,0.1086,23.9904,8.4614,0
1312850,280.855,245.201,0.1977,0.1098,23.9461,8.4614,0
1312851,278.724,247.051,0.1957,0.1106,24.1843,8.4626,0
1312852,276.671,247.381,0.1937,0.1087,24.0518,8.4663,0
1312853,278.741,247.65,0.2021,0.1101,23.9422,8.4663,0
1312854,276.711,249.588,0.201,0.1094,24.0474,8.4706,0
1312855,279.362,247.553,0.1989,0.1116,24.2238,8.4706,0
1312856,279.382,245.983,0.1972,0.1132,24.0277,8.474,0
1312857,280.888,247.394,0.1994,0.1126,24.1356,8.4772,0
1312858,282.891,249.32,0.2016,0.1112,24.2017,8.4772,0
1312859,285.023,247.41,0.2,0.1135,24.0634,8.4798,0
1312860,282.861,245.5,0.2016,0.1109,24.1762,8.4814,0
1312861,280.86,245.212,0.2055,0.1094,24.303,8.4814,0
1312862,282.899,247.117,0.1977,0.1127,23.9557,8.4877,0
1312863,285.028,249.069,0.1991,0.1138,24.0596,8.4877,0
1312864,282.869,247.066,0.2028,0.1123,24.2297,8.4849,0
1312865,282.105,246.291,0.2019,0.1125,24.0877,8.484,0
1312866,281.869,246.111,0.1997,0.113,23.9657,8.484,0
1312867,280.59,248.592,0.1987,0.1152,24.0428,8.483,0
1312868,282.602,249.061,0.2026,0.1119,24.0784,8.4904,0
1312869,284.685,247.113,0.2022,0.1112,24.1437,8.4904,0
1312870,285.023,245.19,0.2009,0.1121,24.0832,8.4913,0
1312871,285.324,244.857,0.1991,0.1086,24.1076,8.4913,0
1312872,287.383,244.597,0.2014,0.11,24.2662,8.4946,0
1312873,289.427,244.824,0.1999,0.1133,24.0616,8.4968,0
1312874,287.41,243.006,0.1949,0.1098,24.1438,8.4968,0
1312875,287.0,241.367,0.1995,0.1133,24.2601,8.4924,0
1312876,285.65,243.961,0.2015,0.1121,24.0295,8.4952,0
1312877,286.613,246.626,0.1997,0.1128,24.1626,8.4952,0
1312878,284.678,244.853,0.1983,0.1113,24.0125,8.4966,0
1312879,282.615,244.637,0.1987,0.11,24.0302,8.4966,0
1312880,284.687,244.309,0.2012,0.114,24.0947,8.4947,0
1312881,282.613,244.617,0.1978,0.1079,24.1803,8.4967,0
1312882,280.526,244.839,0.2035,0.1134,24.1674,8.4967,0
1312883,282.605,245.227,0.2006,0.1123,24.1571,8.4931,0
1312884,284.687,245.778,0.1981,0.1134,24.4325,8.4931,0
1312885,282.574,247.427,0.1986,0.1129,24.2777,8.4935,0
1312886,281.306,244.809,0.1946,0.1149,24.0043,8.5004,0
1312887,282.057,245.546,0.2038,0.1147,24.186,8.5004,0
1312888,284.33,247.687,0.2013,0.1114,24.0787,8.5008,0
1312889,286.474,249.65,0.1974,0.1113,24.108,8.5029,0
1312890,284.29,247.689,0.1931,0.1132,24.4233,8.5029,0
1312891,282.285,245.81,0.2011,0.1148,24.5275,8.5114,0
1312892,284.274,247.629,0.1995,0.1121,24.6861,8.5114,0
1312893,286.464,249.667,0.2,0.1137,24.5723,8.5124,0
1312894,284.32,249.899,0.1994,0.1159,24.4628,8.5136,0
1312895,282.518,250.343,0.2057,0.113,24.3826,8.5136,0
1312896,285.255,250.929,0.1977,0.1112,24.6052,8.5156,0
1312897,288.147,249.51,0.1925,0.1115,24.6327,8.5153,0
1312898,286.463,247.315,0.2003,0.1163,24.3563,8.5153,0
1312899,288.476,249.198,0.1975,0.1139,24.2494,8.5117,0
1312900,290.557,251.072,0.1981,0.1152,24.4212,8.5117,0
1312901,290.882,251.347,0.1974,0.114,24.2691,8.5104,0
1312902,291.233,249.48,0.2032,0.1115,24.3794,8.5076,0
1312903,291.866,247.589,0.2001,0.1143,24.5147,8.5076,0
1312904,289.763,249.408,0.2001,0.113,24.5701,8.5078,0
1312905,287.72,251.432,0.1971,0.1129,24.4916,8.5089,0
1312906,287.313,251.831,0.2048,0.1093,24.3183,8.5089,0
1312907,287.352,252.462,0.204,0.1104,24.3053,8.5037,0
1312908,287.705,250.673,0.2026,0.1135,24.4148,8.5037,0
1312909,288.006,250.366,0.2035,0.1135,24.3578,8.5074,0
1312910,290.077,248.405,0.203,0.1111,24.3815,8.5086,0
1312911,288.021,250.359,0.2044,0.1149,24.2692,8.5086,0
1312912,285.998,252.29,0.201,0.1143,24.4243,8.5061,0
1312913,287.99,250.338,0.2005,0.1144,24.3821,8.5114,0
1312914,286.021,250.126,0.2047,0.112,24.401,8.5114,0
1312915,288.04,249.782,0.2006,0.1147,24.5055,8.5117,0
1312916,290.231,252.227,0.1979,0.1131,24.719,8.5117,0
1312917,288.917,254.494,0.2024,0.1129,24.8978,8.5106,0
1312918,286.338,253.449,0.2035,0.1073,24.8568,8.5108,0
1312919,284.168,251.669,0.2069,0.1103,24.7421,8.5108,0
1312920,286.355,253.457,0.1966,0.1147,24.5803,8.5126,0
1312921,288.349,254.927,0.2005,0.1108,24.5242,8.5126,0
1312922,286.376,253.452,0.2032,0.1143,24.5226,8.5147,0
1312923,284.197,251.655,0.2034,0.1152,24.5193,8.5153,0
1312924,286.367,253.433,0.1988,0.1111,24.5411,8.5153,0
1312925,284.195,251.633,0.2027,0.1164,24.5395,8.5185,0
1312926,282.735,250.357,0.2038,0.1158,24.749,8.5232,0
1312927,285.511,251.89,0.2001,0.1148,24.3667,8.5232,0
1312928,286.629,252.31,0.1988,0.1147,24.2282,8.5247,0
1312929,288.705,252.845,0.1988,0.1148,24.3399,8.5247,0
1312930,290.751,253.058,0.1969,0.1132,24.6283,8.5244,0
1312931,288.691,253.324,0.2006,0.1169,24.5449,8.5254,0
1312932,286.626,253.797,0.204,0.1174,24.2653,8.5254,0
1312933,288.703,254.019,0.2042,0.1136,24.387,8.5254,0
1312934,290.755,254.204,0.2016,0.1162,24.4435,8.5206,0
1312935,288.691,256.068,0.1996,0.1145,24.3747,8.5206,0
1312936,287.116,253.904,0.2038,0.117,24.7516,8.5206,0
1312937,289.852,253.566,0.2014,0.1198,24.6171,8.5206,0
1312938,288.794,255.982,0.2055,0.1153,24.8198,8.519,0
1312939,288.361,254.282,0.2058,0.1105,24.9079,8.5243,0
1312940,288.02,252.689,0.2037,0.1122,24.75,8.5243,0
1312941,286.01,254.301,0.2095,0.1153,24.6698,8.5225,0
1312942,288.025,256.032,0.2037,0.1147,24.6309,8.5228,0
1312943,290.122,258.102,0.1998,0.1117,24.5937,8.5228,0
1312944,288.034,256.037,0.208,0.1109,24.5954,8.5176,0
1312945,286.033,258.172,0.2041,0.1122,24.6227,8.5176,0
1312946,287.68,259.83,0.2049,0.1135,24.7104,8.5146,0
1312947,287.033,258.002,0.2052,0.1157,24.6524,8.5145,0
1312948,289.908,257.495,0.2007,0.1121,24.934,8.5145,0
1312949,288.033,257.816,0.1993,0.1148,24.9005,8.519,0
1312950,287.729,259.913,0.2058,0.1098,24.7914,8.519,0
1312951,285.683,257.823,0.2047,0.1148,24.694,8.5231,0
1312952,287.719,257.504,0.2096,0.1129,24.5754,8.525,0
1312953,289.784,257.096,0.207,0.115,24.7549,8.525,0
1312954,287.746,257.494,0.2025,0.1154,24.8086,8.5257,0
1312955,285.678,259.557,0.2034,0.1144,24.7458,8.5247,0
1312956,287.993,257.472,0.2058,0.1124,24.9235,8.5247,0
1312957,290.728,256.984,0.1993,0.1144,24.7495,8.5318,0
1312958,290.081,257.085,0.1984,0.1146,24.8856,8.5318,0
1312959,291.9,259.296,0.1974,0.1117,24.7389,8.5363,0
1312960,293.958,259.572,0.1968,0.1133,24.5325,8.5408,0
1312961,291.891,257.543,0.196,0.1165,24.8695,8.5408,0
1312962,289.781,259.51,0.1969,0.1165,24.6262,8.5421,0
1312963,287.76,259.9,0.2027,0.1147,24.6086,8.5464,0
1312964,289.797,261.826,0.2035,0.113,24.7626,8.5464,0
1312965,287.764,259.907,0.2066,0.1132,24.8019,8.5483,0
1312966,287.276,262.087,0.2025,0.1125,25.0259,8.5483,0
1312967,286.181,264.152,0.2007,0.1118,25.0934,8.5424,0
1312968,288.904,264.505,0.2036,0.1122,25.0242,8.5413,0
1312969,291.606,266.755,0.2013,0.1106,24.8177,8.5413,0
1312970,289.455,264.559,0.1965,0.1154,24.6881,8.5351,0
1312971,291.594,266.754,0.205,0.1141,24.7181,8.5327,0
1312972,289.462,268.685,0.2008,0.1139,24.8871,8.5327,0
1312973,287.428,269.13,0.201,0.1141,25.3203,8.5328,0
1312974,289.457,269.366,0.2015,0.1152,25.2897,8.5328,0
1312975,287.42,270.001,0.2015,0.1158,25.2245,8.5344,0
1312976,285.328,270.307,0.202,0.1143,25.3412,8.5373,0
1312977,288.128,270.881,0.2063,0.1152,25.0501,8.5373,0
1312978,290.895,271.54,0.2032,0.113,24.7881,8.5376,0
1312979,289.421,273.508,0.1999,0.1122,24.8061,8.5344,0
1312980,287.399,273.882,0.2042,0.1121,24.9962,8.5344,0
1312981,289.418,271.882,0.1998,0.1146,25.0221,8.535,0
1312982,291.599,271.695,0.204,0.1147,24.9314,8.535,0
1312983,289.441,271.214,0.2033,0.1149,25.026,8.5352,0
1312984,287.421,271.663,0.2047,0.1161,24.893,8.5285,0
1312985,285.322,271.938,0.2039,0.1149,24.773,8.5285,0
1312986,287.429,272.271,0.2088,0.1152,24.8625,8.5233,0
1312987,290.094,272.93,0.2057,0.1129,24.97,8.5233,0
1312988,290.215,273.315,0.2053,0.1151,24.6462,8.5264,0
1312989,287.401,274.071,0.2069,0.1164,24.7104,8.5245,0
1312990,289.427,274.286,0.203,0.112,24.9307,8.5245,0
1312991,291.586,274.624,0.208,0.1111,24.8115,8.5249,0
1312992,289.428,275.076,0.2021,0.1168,24.6705,8.531,0
1312993,287.432,275.474,0.2024,0.1138,24.8453,8.531,0
1312994,289.457,275.677,0.2052,0.1116,24.9272,8.5266,0
1312995,291.588,276.397,0.1989,0.1134,25.0758,8.5266,0
1312996,289.42,276.612,0.1999,0.1121,25.2365,8.5327,0
1312997,287.911,278.212,0.2076,0.1131,25.5374,8.5297,0
1312998,290.695,276.502,0.2063,0.1109,25.0884,8.5297,0
1312999,293.567,276.025,0.1977,0.1116,25.0209,8.5348,0
1313000,291.564,276.387,0.2039,0.1124,24.9635,8.5438,0
1313001,289.452,278.329,0.2052,0.1134,24.8132,8.5438,0
1313002,291.599,276.402,0.2038,0.1152,25.0238,8.5418,0
1313003,293.599,275.994,0.2025,0.1136,25.0965,8.5418,0
1313004,291.593,274.247,0.2035,0.1132,24.9658,8.5424,0
1313005,289.435,275.968,0.2027,0.1118,24.9929,8.5377,0
1313006,291.586,278.122,0.2065,0.1092,25.0615,8.5377,0
1313007,293.21,278.434,0.1997,0.1133,25.1362,8.5374,0
1313008,290.458,279.042,0.2048,0.116,25.0471,8.5375,0
1313009,291.293,279.582,0.204,0.1114,25.0662,8.5375,0
1313010,293.581,277.519,0.2016,0.115,25.0604,8.5387,0
1313011,291.573,275.633,0.2034,0.1161,24.9619,8.5387,0
1313012,289.446,275.271,0.2021,0.1132,25.1247,8.5399,0
1313013,287.409,273.475,0.2069,0.1171,25.4741,8.5391,0
1313014,289.409,275.25,0.2028,0.1165,25.325,8.5391,0
1313015,287.413,275.648,0.2,0.1172,25.2423,8.5355,0
1313016,285.305,275.865,0.2049,0.1163,25.3498,8.5355,0
1313017,287.209,276.606,0.2042,0.1159,25.3396,8.5336,0
1313018,286.308,277.006,0.2051,0.116,25.2331,8.5364,0
1313019,289.048,277.663,0.1992,0.1123,24.9882,8.5364,0
1313020,291.579,278.167,0.2042,0.1153,25.1423,8.5357,0
1313021,293.595,278.383,0.1943,0.1149,25.0321,8.5361,0
1313022,291.58,279.139,0.2024,0.1125,25.2824,8.5361,0
1313023,289.441,279.334,0.2065,0.1128,25.1427,8.5394,0
1313024,291.581,279.67,0.2057,0.1126,25.1725,8.5394,0
1313025,289.426,280.144,0.2068,0.112,25.1015,8.5399,0
1313026,287.406,280.523,0.2096,0.1146,25.3758,8.5438,0
1313027,285.379,280.765,0.2081,0.1151,25.415,8.5438,0
1313028,288.277,282.288,0.2081,0.1145,25.4458,8.5459,0
1313029,287.892,281.887,0.2116,0.1139,25.2782,8.5514,0
1313030,289.453,281.016,0.2054,0.1103,25.1205,8.5514,0
1313031,291.592,280.791,0.2049,0.1114,25.2003,8.5524,0
1313032,289.435,280.973,0.2101,0.1152,25.2926,8.5524,0
1313033,287.422,281.416,0.2096,0.1124,25.2847,8.5516,0
1313034,289.43,281.655,0.2096,0.1197,25.5348,8.5455,0
1313035,291.557,282.366,0.2086,0.115,25.1078,8.5455,0
1313036,289.448,282.659,0.2117,0.115,25.1245,8.5462,0
1313037,291.569,283.089,0.2029,0.1162,25.1648,8.5434,0
1313038,292.811,283.794,0.2035,0.1152,25.2331,8.5434,0
1313039,290.046,284.24,0.2041,0.119,25.3265,8.5389,0
1313040,291.572,285.01,0.2053,0.1137,25.1942,8.5389,0
1313041,293.61,285.294,0.2029,0.1172,25.0746,8.542,0
1313042,295.655,285.542,0.1994,0.1143,25.2234,8.5419,0
1313043,293.599,286.264,0.2034,0.1183,25.3263,8.5419,0
1313044,291.563,286.648,0.2042,0.1132,25.5312,8.5399,0
1313045,289.431,286.902,0.2068,0.1148,25.4583,8.5399,0
1313046,291.59,289.072,0.2047,0.1163,25.3929,8.5408,0
1313047,293.613,286.957,0.2029,0.1123,25.3337,8.5463,0
1313048,290.867,285.518,0.2101,0.1151,25.4131,8.5463,0
1313049,290.838,287.145,0.2109,0.1199,25.2843,8.5482,0
1313050,293.574,287.523,0.2003,0.1135,25.389,8.5499,0
1313051,291.605,288.273,0.2038,0.1118,25.4094,8.5499,0
1313052,289.429,288.506,0.2106,0.115,25.8597,8.5565,0
1313053,291.575,286.497,0.2077,0.1165,25.6034,8.5565,0
1313054,293.574,284.388,0.2024,0.1161,25.4505,8.556,0
1313055,291.559,284.118,0.2023,0.1144,25.4213,8.5638,0
1313056,289.429,283.683,0.2072,0.1192,25.6697,8.5638,0
1313057,287.391,284.099,0.2112,0.1168,25.6156,8.5691,0
1313058,290.011,284.471,0.2047,0.1161,25.5975,8.5719,0
1313059,292.802,285.965,0.2058,0.1177,25.6571,8.5719,0
1313060,291.696,284.865,0.2011,0.1208,25.5695,8.5685,0
1313061,289.436,284.365,0.2019,0.1159,25.625,8.5685,0
1313062,287.408,282.296,0.2089,0.1142,25.4257,8.5722,0
1313063,289.418,281.924,0.2106,0.116,25.668,8.566,0
1313064,291.579,284.145,0.2068,0.1145,25.3496,8.566,0
1313065,289.437,286.116,0.2097,0.1187,25.6397,8.5658,0
1313066,287.403,286.481,0.2103,0.117,25.4959,8.5707,0
1313067,289.419,284.364,0.2077,0.1186,25.6297,8.5707,0
1313068,291.219,283.727,0.2047,0.1142,25.2948,8.5759,0
1313069,288.289,283.105,0.2052,0.1172,25.34,8.5759,0
1313070,289.197,285.853,0.2044,0.1157,25.2311,8.5777,0
1313071,287.387,286.473,0.2074,0.113,25.321,8.5781,0
1313072,285.311,286.769,0.2123,0.1171,25.5669,8.5781,0
1313073,287.401,287.444,0.2123,0.1172,25.7151,8.5775,0
1313074,289.429,287.702,0.21,0.1183,25.7243,8.576,0
1313075,291.553,288.119,0.2032,0.1183,25.8582,8.576,0
1313076,289.416,285.965,0.2043,0.1174,25.776,8.5744,0
1313077,291.567,288.068,0.2067,0.1192,25.6698,8.5744,0
1313078,293.811,290.107,0.202,0.1176,25.7804,8.5779,0
1313079,294.585,291.452,0.1981,0.1185,25.667,8.5804,0
1313080,291.888,290.819,0.2049,0.1191,25.709,8.5804,0
1313081,289.408,290.037,0.2089,0.1198,25.8342,8.5821,0
1313082,291.59,289.875,0.2073,0.1197,25.6794,8.5821,0
1313083,289.43,290.062,0.2038,0.1203,25.7218,8.5831,0
1313084,291.57,292.254,0.2032,0.1188,25.9147,8.5845,0
1313085,293.575,290.048,0.2036,0.1159,25.7647,8.5845,0
1313086,291.562,292.241,0.2052,0.1159,25.8447,8.5774,0
1313087,289.406,294.234,0.2063,0.1188,25.7267,8.5777,0
1313088,287.518,296.317,0.1982,0.1166,25.8945,8.5777,0
1313089,288.496,295.274,0.211,0.1182,25.7594,8.5741,0
1313090,289.011,298.043,0.2086,0.1191,25.8323,8.5741,0
1313091,291.545,296.495,0.2036,0.1181,25.7834,8.5747,0
1313092,293.555,294.328,0.1919,0.1158,25.8998,8.5763,0
1313093,291.553,296.518,0.2083,0.1167,25.9529,8.5763,0
1313094,293.572,298.517,0.2036,0.1187,26.1629,8.5824,0
1313095,295.63,298.786,0.2007,0.1196,25.968,8.5764,0
1313096,293.578,296.732,0.2028,0.1183,26.127,8.5764,0
1313097,291.568,294.72,0.2092,0.1141,26.2604,8.5784,0
1313098,289.452,296.72,0.2054,0.1197,26.0632,8.5784,0
1313099,292.427,298.006,0.2092,0.1134,26.1065,8.5735,0
1313100,295.112,298.273,0.1988,0.1112,25.8889,8.5765,0
1313101,293.571,300.94,0.2081,0.1133,25.9668,8.5765,0
1313102,291.591,298.936,0.2038,0.1186,26.0814,8.5797,0
1313103,289.41,296.669,0.2072,0.116,25.945,8.5836,0
1313104,291.573,298.901,0.2068,0.1176,26.1476,8.5836,0
1313105,293.568,300.917,0.2053,0.1149,26.044,8.5831,0
1313106,291.575,303.116,0.2073,0.1137,26.2416,8.5831,0
1313107,289.428,300.915,0.2045,0.115,26.1996,8.5823,0
1313108,291.572,298.926,0.2008,0.1214,26.2165,8.5813,0
1313109,292.982,301.531,0.2064,0.1164,26.0877,8.5813,0
1313110,290.085,301.603,0.206,0.112,26.1261,8.5759,0
1313111,291.567,303.154,0.2064,0.1153,26.2996,8.5759,0
1313112,293.555,305.189,0.1992,0.1118,26.226,8.577,0
1313113,291.548,303.142,0.2073,0.1151,26.2845,8.5796,0
1313114,289.416,300.933,0.2053,0.1134,26.0033,8.5796,0
1313115,291.585,303.151,0.2023,0.1136,26.0352,8.5767,0
1313116,293.578,305.175,0.208,0.1137,25.9892,8.5771,0
1313117,291.565,305.571,0.2091,0.1158,26.0617,8.5771,0
1313118,289.42,305.807,0.2113,0.1143,26.147,8.575,0
1313119,287.892,306.598,0.2063,0.1145,26.2116,8.575,0
1313120,290.786,307.077,0.208,0.1145,26.313,8.5783,0
1313121,289.474,305.082,0.2102,0.1142,26.2338,8.584,0
1313122,287.374,302.936,0.2108,0.1148,26.2844,8.584,0
1313123,289.417,305.023,0.2116,0.1163,26.2013,8.5838,0
1313124,291.564,302.947,0.2109,0.1168,26.0932,8.5838,0
1313125,289.421,300.733,0.2085,0.117,26.1814,8.5838,0
1313126,287.416,300.521,0.2121,0.1167,26.1838,8.5803,0
1313127,289.449,298.341,0.2117,0.1165,26.1768,8.5803,0
1313128,291.585,300.568,0.2116,0.1174,26.0243,8.5774,0
1313129,293.202,302.187,0.2081,0.1184,25.9853,8.5735,0
1313130,290.312,300.333,0.2029,0.1169,25.8789,8.5735,0
1313131,291.415,298.298,0.2058,0.1173,25.9377,8.5714,0
